cognitive-services-python-sdk-samples;https://github.com/Azure-Samples/cognitive-services-python-sdk-samples
communication-services-python-quickstarts;https://github.com/Azure-Samples/communication-services-python-quickstarts
container-apps-dynamic-sessions-samples;https://github.com/Azure-Samples/container-apps-dynamic-sessions-samples
cosmos-db-nosql-python-samples;https://github.com/Azure-Samples/cosmos-db-nosql-python-samples
cost-effective-aws-deployment-of-comfyui;https://github.com/aws-samples/cost-effective-aws-deployment-of-comfyui
custom-web-experience-with-amazon-q-business;https://github.com/aws-samples/custom-web-experience-with-amazon-q-business
drs-malware-scan;https://github.com/aws-samples/drs-malware-scan
edge_diffusion_on_eks;https://github.com/aws-samples/edge_diffusion_on_eks
eks-multi-cluster-gitops;https://github.com/aws-samples/eks-multi-cluster-gitops
eks-workshop-developers;https://github.com/aws-samples/eks-workshop-developers
fedramp-integrated-inventory-workbook;https://github.com/aws-samples/fedramp-integrated-inventory-workbook
flask-app-on-azure-functions;https://github.com/Azure-Samples/flask-app-on-azure-functions
functions-docs-javascript;https://github.com/Azure-Samples/functions-docs-javascript
graceful-shutdown-with-aws-lambda;https://github.com/aws-samples/graceful-shutdown-with-aws-lambda
graviton-workshop;https://github.com/aws-samples/graviton-workshop
http-requests-mirroring;https://github.com/aws-samples/http-requests-mirroring
Hybrid-Golang-Samples;https://github.com/Azure-Samples/Hybrid-Golang-Samples
Hybrid-Python-Samples;https://github.com/Azure-Samples/Hybrid-Python-Samples
jp-prototyping-blog;https://github.com/aws-samples/jp-prototyping-blog
js-e2e-express-server;https://github.com/Azure-Samples/js-e2e-express-server
js-e2e-web-app-easy-auth-app-to-app;https://github.com/Azure-Samples/js-e2e-web-app-easy-auth-app-to-app
lake-formation-permissions-sync;https://github.com/aws-samples/lake-formation-permissions-sync
lambda-extensions-workshop;https://github.com/aws-samples/lambda-extensions-workshop
lambdaedge-openidconnect-samples;https://github.com/aws-samples/lambdaedge-openidconnect-samples
llmops-gha-demo;https://github.com/Azure-Samples/llmops-gha-demo
migration-effort-estimator;https://github.com/aws-samples/migration-effort-estimator
MLOpsManufacturing;https://github.com/Azure-Samples/MLOpsManufacturing
ms-identity-docs-code-javascript;https://github.com/Azure-Samples/ms-identity-docs-code-javascript
ms-identity-docs-code-python;https://github.com/Azure-Samples/ms-identity-docs-code-python
ms-identity-node;https://github.com/Azure-Samples/ms-identity-node
ms-identity-python-webapp-django;https://github.com/Azure-Samples/ms-identity-python-webapp-django
msdocs-fastapi-postgres-codespace;https://github.com/Azure-Samples/msdocs-fastapi-postgres-codespace
msdocs-python-django-azure-container-apps;https://github.com/Azure-Samples/msdocs-python-django-azure-container-apps
msdocs-python-django-webapp-quickstart;https://github.com/Azure-Samples/msdocs-python-django-webapp-quickstart
nft-access-control-lambda-authorizer;https://github.com/aws-samples/nft-access-control-lambda-authorizer
observability-with-amazon-opensearch;https://github.com/aws-samples/observability-with-amazon-opensearch
pgp-decryption-for-transfer-family;https://github.com/aws-samples/pgp-decryption-for-transfer-family
podcast-synopsis-generation-openai;https://github.com/Azure-Samples/podcast-synopsis-generation-openai
pyflink-getting-started;https://github.com/aws-samples/pyflink-getting-started
python-data-science-template;https://github.com/aws-samples/python-data-science-template
qnabot-on-aws-plugin-samples;https://github.com/aws-samples/qnabot-on-aws-plugin-samples
rekognition-video-people-blurring-cdk;https://github.com/aws-samples/rekognition-video-people-blurring-cdk
sagemaker-studio-apps-lifecycle-config-examples;https://github.com/aws-samples/sagemaker-studio-apps-lifecycle-config-examples
sam-accelerate-nested-stacks-demo;https://github.com/aws-samples/sam-accelerate-nested-stacks-demo
sample-python-helper-aws-appconfig;https://github.com/aws-samples/sample-python-helper-aws-appconfig
secure-pipelines-in-aws-workshop;https://github.com/aws-samples/secure-pipelines-in-aws-workshop
serverless-httpdns;https://github.com/aws-samples/serverless-httpdns
serverless-store-finder;https://github.com/aws-samples/serverless-store-finder
simple-websockets-chat-app;https://github.com/aws-samples/simple-websockets-chat-app
spark-on-aws-lambda;https://github.com/aws-samples/spark-on-aws-lambda
streamlit-application-deployment-on-aws;https://github.com/aws-samples/streamlit-application-deployment-on-aws
support-insights-with-amazon-q;https://github.com/aws-samples/support-insights-with-amazon-q
vercel-nextjs-app-azure-db-mysql;https://github.com/Azure-Samples/vercel-nextjs-app-azure-db-mysql
voice-enabled-patient-diary;https://github.com/aws-samples/voice-enabled-patient-diary
